,ID,done,Name,rss,tags,region,status,notes,last_scraped,total_scraped,element_name,attribute_name,attribute_content,URL,Projects
528,505095,,Ameren Corp,,,,,,,,,,,http://influencemap.org/company/Ameren-Corp-e342401ec5c8ed00dfeda0598bce9e83,Climate Change
529,505193,,NiSource Inc,,,,,,,,,,,http://influencemap.org/company/NiSource-Inc-1585ca4e31a6e82cada55ab7a84a73da,Climate Change
530,505291,,Alliant Energy Corp,,,,,,,,,,,http://influencemap.org/company/Alliant-Energy-Corp-d5c92e2e7c1b06c57eff3012eeaf5e74,Climate Change
531,505389,,Pinnacle West Capital Corp,,,,,,,,,,,http://influencemap.org/company/Pinnacle-West-Capital-Corp-2196fd4e854cac448ac6711e4f78f712,Climate Change
532,505487,,Atmos Energy Corp,,,,,,,,,,,http://influencemap.org/company/Atmos-Energy-Corp-2c9f2a42e4b743841e663e7c0972d57b,Climate Change
533,505585,,Hawaiian Electric Industries Inc,,,,,,,,,,,http://influencemap.org/company/Hawaiian-Electric-Industries-Inc-9bb3c38ec25be814e845f315f530545d,Climate Change
534,505683,,New Jersey Resources Corp,,,,,,,,,,,http://influencemap.org/company/New-Jersey-Resources-Corp-8e677d3fbf5acfd8a40d46967478e579,Climate Change
535,505781,,OGE Energy Corp,,,,,,,,,,,http://influencemap.org/company/OGE-Energy-Corp-9f4477fdf2024102d697f94adcdfe2fe,Climate Change
536,505879,,Portland General Electric Co,,,,,,,,,,,http://influencemap.org/company/Portland-General-Electric-Co-c59173f5a13b65d3186b626d28bd805e,Climate Change
537,505977,,Spire Inc,,,,,,,,,,,http://influencemap.org/company/Spire-Inc-7c9ebe680eb5fb54e235e27614063012,Climate Change
538,506075,,Black Hills Corp,,,,,,,,,,,http://influencemap.org/company/Black-Hills-Corp-d89c92bf9727b12d277925b310ae6532,Climate Change
539,506173,,National Fuel Gas Co,,,,,,,,,,,http://influencemap.org/company/National-Fuel-Gas-Co-4fddb8c2a5d053cbc92d1c14a45d5ef0,Climate Change
540,506272,,ONE Gas Inc,,,,,,,,,,,http://influencemap.org/company/ONE-Gas-Inc-b85cf4a222b9daa41e51b8a8bdbbf9b6,Climate Change
541,506370,,South Jersey Industries Inc,,,,,,,,,,,http://influencemap.org/company/South-Jersey-Industries-Inc-e9bb55f0e3d4d1ddda52fd01498784d1,Climate Change
542,506468,,PNM Resources Inc,,,,,,,,,,,http://influencemap.org/company/PNM-Resources-Inc-afb69fea4e7ecbc4bb4329167ba3d265,Climate Change
543,506566,,Idacorp Inc,,,,,,,,,,,http://influencemap.org/company/Idacorp-Inc-14a6fe2cb9cdf6db04aec003a78fa9fe,Climate Change
544,506664,,Avista Corp,,,,,,,,,,,http://influencemap.org/company/Avista-Corp-ea86c6e238c7e8ecb98925b6fe21ac75,Climate Change
545,506762,,NorthWestern Corp,,,,,,,,,,,http://influencemap.org/company/NorthWestern-Corp-1c209fbf7d05936f9b6a8aa0122832d6,Climate Change
546,506860,,ALLETE Inc,,,,,,,,,,,http://influencemap.org/company/ALLETE-Inc-e7616073741574e66bea41a4703249f1,Climate Change
547,506958,,Otter Tail Corp,,,,,,,,,,,http://influencemap.org/company/Otter-Tail-Corp-6aff8e642ad8018c7efd33d9aaf91aa2,Climate Change
548,507056,,Northwest Natural Holding Co,,,,,,,,,,,http://influencemap.org/company/Northwest-Natural-Holding-Co-3bb1f26b43496c336afff57e34bf3a77,Climate Change
549,507154,,Ormat Technologies Inc,,,,,,,,,,,http://influencemap.org/company/Ormat-Technologies-Inc-d667af249e57f0f1224cf3026052017b,Climate Change
550,507252,,Chesapeake Utilities Corp,,,,,,,,,,,http://influencemap.org/company/Chesapeake-Utilities-Corp-12ce6a6466a3e53076717d3352487bdd,Climate Change
551,507350,,American States Water Co,,,,,,,,,,,http://influencemap.org/company/American-States-Water-Co-d7054d7c76858575cc2a87dd43a3b0c8,Climate Change
552,510957,,Yancoal,,,,,,,,,,,http://influencemap.org/company/Yancoal-d9c1938ab0e145f6422c98a967c708a6,Climate Change
553,511055,,Whitehaven Coal,,,,,,,,,,,http://influencemap.org/company/Whitehaven-Coal-c96165d82ad5f797b6120ee6b74b67af,Climate Change
554,534274,,Amplus Solar,,,,,,,,,,,http://influencemap.org/company/Amplus-Solar-8db5deeb996ed58b268d23bcd65d8e76,Climate Change
555,534372,,Hero Foundation Energies,,,,,,,,,,,http://influencemap.org/company/Hero-Foundation-Energies-0d934ce2d5b033bcaf09d6689b5e39f5,Climate Change
556,535156,,Viva Energy,,,,,,,,,,,http://influencemap.org/company/Viva-Energy-faad702ce32402fe2fdfa70522e4859b,Climate Change
557,536038,,Storebrand Asset Management,,,,,,,,,,,http://influencemap.org/company/Storebrand-Asset-Management-16252c84f30f7c8d3ea1985b997e2eaf,Climate Change
558,536136,,Gjensidige,,,,,,,,,,,http://influencemap.org/company/Gjensidige-a63e05b18cbae1193e4111719b66e930,Climate Change
559,536234,,Sparebank 1 Forsikring,,,,,,,,,,,http://influencemap.org/company/Sparebank-1-Forsikring-bfe81cbe1f2f51b860ff26fd3fa956b6,Climate Change
560,536332,,MP Pension,,,,,,,,,,,http://influencemap.org/company/MP-Pension-269aa03e6a4a9a42590ee998a73db04b,Climate Change
561,536430,,Pax World Funds,,,,,,,,,,,http://influencemap.org/company/Pax-World-Funds-1ebc76b56746f1c4e1e46f960e2bc85a,Climate Change
562,536528,,Fram Capital,,,,,,,,,,,http://influencemap.org/company/Fram-Capital-964805f020bd99f956ff06cd719716ef,Climate Change
563,536626,,AP Pension,,,,,,,,,,,http://influencemap.org/company/AP-Pension-0986d6d58eb798c7c80f0f1335c9d5e8,Climate Change
564,536724,,SEB Investment Management,,,,,,,,,,,http://influencemap.org/company/SEB-Investment-Management-fb74739df823e5e96a4fbc63fc485912,Climate Change
565,536822,,AP2 Second Swedish National Pension Fund,,,,,,,,,,,http://influencemap.org/company/AP2-Second-Swedish-National-Pension-Fund-27b27db4113c858c2cfbd7b4ebc1fef6,Climate Change
566,536920,,AP4 Fourth Swedish National Pension Fund,,,,,,,,,,,http://influencemap.org/company/AP4-Fourth-Swedish-National-Pension-Fund-65e238ef8fbbf14bcd7854168081c02f,Climate Change
567,537018,,Handelsbanken Asset Management,,,,,,,,,,,http://influencemap.org/company/Handelsbanken-Asset-Management-9fc679b560c25f2eeb593fc564f36d55,Climate Change
568,537116,,Robeco,,,,,,,,,,,http://influencemap.org/company/Robeco-b3c695784eefa32320a75ee01d6c6332,Climate Change
569,537214,,Actiam,,,,,,,,,,,http://influencemap.org/company/Actiam-0e3c547723568ffde9b4de904aeeccd0,Climate Change
570,537371,,Asr,,,,,,,,,,,http://influencemap.org/company/Asr-f55110547e4ba8033a3069c13d591dc9,Climate Change
571,537483,,Church Commissioners for England,,,,,,,,,,,http://influencemap.org/company/Church-Commissioners-for-England-d30bf55f6b4a621c27c6b8855d8fc62c,Climate Change
572,537581,,LGPS Central,,,,,,,,,,,http://influencemap.org/company/LGPS-Central-2dde4cb8f210bfd147770f79cbd082cc,Climate Change
573,537679,,Brunel Pension Partnership,,,,,,,,,,,http://influencemap.org/company/Brunel-Pension-Partnership-44fbf66c86e9053b72fe14ae814d49e1,Climate Change
574,537777,,Border to Coast Pension Partnership,,,,,,,,,,,http://influencemap.org/company/Border-to-Coast-Pension-Partnership-bbaba417ebcfe57aebfc27e7eb42a098,Climate Change
575,537875,,Bluebay Asset Management,,,,,,,,,,,http://influencemap.org/company/Bluebay-Asset-Management-c864b265c2620928fceebbeb648a4934,Climate Change
576,537973,,Surrey Pension Fund,,,,,,,,,,,http://influencemap.org/company/Surrey-Pension-Fund-a3d9fbf27b8cf31b8742906c31092470,Climate Change
577,538071,,Northern LGPS,,,,,,,,,,,http://influencemap.org/company/Northern-LGPS-23723ec405f8c1828c673e06ae57b65a,Climate Change
578,538169,,Comgest,,,,,,,,,,,http://influencemap.org/company/Comgest-1849f4c798c56d58578d40d248d9c202,Climate Change
579,538267,,Indep'AM,,,,,,,,,,,http://influencemap.org/company/Indep-AM-c9975ab39f21c02547cb8110bf2460ee,Climate Change
580,538365,,Domini Impact Investment,,,,,,,,,,,http://influencemap.org/company/Domini-Impact-Investment-5e0d61dbccd35f45025990fbbfce3fdf,Climate Change
581,544141,,Safran Group,,,,,,,,,,,http://influencemap.org/company/Safran-S-A-854cd026c34c7823832aac8f59f14fbd,Climate Change
582,545495,,Woolworths Group,,,,,,,,,,,http://influencemap.org/company/WOOLWORTHS-GROUP-e84c9321e7d2311e0c40ecf22a642012,Climate Change
583,545593,,Alcoa,,,,,,,,,,,http://influencemap.org/company/ALCOA-602fa4b8a2097b3d2e94030125f001c3,Climate Change
584,545691,,National Australia Bank,,,,,,,,,,,http://influencemap.org/company/NATIONAL-AUSTRALIA-BANK-50a65f07a5e46dc38be998d7ab4dc5fe,Climate Change
585,545789,,Commonwealth Bank of Australia,,,,,,,,,,,http://influencemap.org/company/COMMONWEALTH-BANK-OF-AUSTRALIA-a565e6ea7121f03fa8cdb2932501bdb9,"Climate Change, Finance and Climate"
586,545887,,Westpac Banking Corporation,,,,,,,,,,,http://influencemap.org/company/WESTPAC-BANKING-CORPORATION-b0c9e381b049e25753c40cbb9e1148b2,Climate Change
587,545985,,Coles Group,,,,,,,,,,,http://influencemap.org/company/COLES-GROUP-ec3f05673c1a195d7ff15b1a6eb726af,Climate Change
588,546083,,Bluescope Steel,,,,,,,,,,,http://influencemap.org/company/BLUESCOPE-STEEL-7b39cf0e549f4c9835f15543ebdc8b95,Climate Change
589,546181,,Qantas Airways,,,,,,,,,,,http://influencemap.org/company/QANTAS-AIRWAYS-5b39cefc74e3c8c6349ba2fb86996177,Climate Change
590,546279,,Australia and New Zealand Banking Group,,,,,,,,,,,http://influencemap.org/company/AUSTRALIA-AND-NEW-ZEALAND-BANKING-GROUP-c6ea131917ca709d5610685ac7794bd6,Climate Change
591,546377,,Sunset Power International,,,,,,,,,,,http://influencemap.org/company/SUNSET-POWER-INTERNATIONAL-ce9c9ad1d865f4600877e1f9809a0a7c,Climate Change
592,546475,,AMP,,,,,,,,,,,http://influencemap.org/company/AMP-f756217e8690132a1fcd9c52cc851ff3,Climate Change
593,546573,,Telstra,,,,,,,,,,,http://influencemap.org/company/TELSTRA-862779ee786d0b73ccb34200b4b7b59f,Climate Change
594,546671,,Ampol Limited (formerly Caltex Australia),,,,,,,,,,,http://influencemap.org/company/CALTEX-AUSTRALIA-AMPOL-b8ae92389c429554a512b98fd8ea241d,Climate Change
595,546867,,Virgin Australia,,,,,,,,,,,http://influencemap.org/company/VIRGIN-AUSTRALIA-1afea763378e1a6735024e91037e8b10,Climate Change
596,546965,,Metcash,,,,,,,,,,,http://influencemap.org/company/METCASH-6df7d518d2d33d13e1120fae52916f38,Climate Change
597,547063,,Suncorp,,,,,,,,,,,http://influencemap.org/company/SUNCORP-70446d22395fd3ef22611a59d43eebfc,Climate Change
598,547161,,Insurance Australia Group,,,,,,,,,,,http://influencemap.org/company/INSURANCE-AUSTRALIA-GROUP-0f66a2f6c349fd4d5a2aa0fd99fe0516,Climate Change
599,547259,,Banpu,,,,,,,,,,,http://influencemap.org/company/BANPU-620fb6ee6b249b4135e03d7e1fdfceb7,Climate Change
600,547357,,Fortescue Metals Group,,,,,,,,,,,http://influencemap.org/company/FORTESCUE-METALS-GROUP-334c1781e46efa7a98043326b8c4240f,Climate Change
601,547455,,Adbri (Adelaide Brighton),,,,,,,,,,,http://influencemap.org/company/ADELAIDE-BRIGHTON-7150c6797d2576f7182face305ec7672,Climate Change
602,547554,,Chow Tai Fook Enterprises,,,,,,,,,,,http://influencemap.org/company/CHOW-TAI-FOOK-ENTERPRISES-d5b60d1ce45ba06585c83e3ad1f0deb8,Climate Change
603,547652,,Lendlease,,,,,,,,,,,http://influencemap.org/company/LENDLEASE-adc7564e19215ffd8a34aff363702644,Climate Change
604,550896,,Orica Ltd,,,,,,,,,,,http://influencemap.org/company/Orica-Ltd-c990bcbb69dfdc670e9618bfcb34ee10,Climate Change
605,551869,,Macquarie Group,,,,,,,,,,,http://influencemap.org/company/Macquarie-Group-0924f58b2dc1064ff4fa298c4812a048,Climate Change
606,551967,,Singapore Telecommunications Limited (Singtel),,,,,,,,,,,http://influencemap.org/company/Singapore-Telecommunications-Limited-Singtel-6c3d57a7ddb1893f64036249eccf6b80,Climate Change
607,553558,,Alinta Energy,,,,,,,,,,,http://influencemap.org/company/Alinta-Energy-a6435d23da05ca21e38ae69bdf35bcf5,Climate Change
608,553870,,Mitsubishi Development,,,,,,,,,,,http://influencemap.org/company/MITSUBISHI-DEVELOPMENT-085e9e55d6a39e595d7a3453381bdbbd,Climate Change
609,553968,,Centennial Coal (Banpu),,,,,,,,,,,http://influencemap.org/company/CENTENNIAL-COAL-BANPU-970201c5b55e2f7a787d16da82f9c79a,Climate Change
610,554164,,Alinta Energy,,,,,,,,,,,http://influencemap.org/company/Alinta-Energy-7be9e2c9861e2ff1726815ab0964caf2,Climate Change
611,554360,,MITSUBISHI DEVELOPMENT,,,,,,,,,,,http://influencemap.org/company/MITSUBISHI-DEVELOPMENT-c9d96c2f24daa0fe4a3e49a663897aad,Climate Change
612,554458,,CENTENNIAL COAL (BANPU),,,,,,,,,,,http://influencemap.org/company/CENTENNIAL-COAL-BANPU-be2fcd7341ec5e6e0814b91b117a6b8c,Climate Change
613,556566,,The AES Corporation,,,,,,,,,,,http://influencemap.org/company/The-AES-Corporation-92e960d37ad5057f359e1f8dded8aad0,Climate Change
614,693712,,PING AN INSURANCE GROUP CO OF CHINA LTD,,,,,,,,,,,http://influencemap.org/company/PING-AN-INSURANCE-GROUP-CO-OF-CHINA-LTD-0baf857cae3a092cbf1c6e34475b9eb2,"Finance and Climate, Finance and Climate"
615,693934,,ITAU UNIBANCO HOLDING SA,,,,,,,,,,,http://influencemap.org/company/ITAU-UNIBANCO-HOLDING-SA-8fce9ff4457609de6273977bbcff4ff3,"Finance and Climate, Engagement Analysis"
616,694000,,Bank of Nova Scotia,,,,,,,,,,,http://influencemap.org/company/Bank-of-Nova-Scotia-76ff15cbace9bc6555c69234eddccc3e,"Finance and Climate, Engagement Analysis"
617,694066,,BANCO BRADESCO SA,,,,,,,,,,,http://influencemap.org/company/BANCO-BRADESCO-SA-816de56ac4e9878ddbd608c3cdc0757b,"Finance and Climate, Engagement Analysis"
618,700077,done,American Airlines Group Inc,https://americanairlines.gcs-web.com/rss/news-releases.xml,,,,,,,div,class,node__content,http://influencemap.org/company/American-Airlines-Group-Inc-fe5d4859f8a0fc026a6485b948854f40,Climate Change
619,700175,done,Antam (Aneka Tambang),,,,,,,,,,,http://influencemap.org/company/Antam-Aneka-Tambang-4ed1fabbf3840bde0f018f70794f0800,Climate Change
620,700273,done,Bumi Resources,,,,,,,,,,,http://influencemap.org/company/Bumi-Resources-a579e766b10a3db98e8110c3b28943af,Climate Change
621,700371,done,Bunge Limited,,,,,,,,,,,http://influencemap.org/company/Bunge-Limited-417af98a66919e6ec111ab3f1b1f18f5,Climate Change
622,700469,done,Dangote Cement Plc,,,,,,,,,,,http://influencemap.org/company/Dangote-Cement-Plc-98f5f9dfa68b660197a7eb29d102eca4,Climate Change
623,700567,done,Eskom Holdings Soc Limited,,,,,,,,,,,http://influencemap.org/company/Eskom-Holdings-Soc-Limited-69e35e168f47c1d2605e5302afa94688,Climate Change
624,700665,done,Suzano S.A. (formerly Fibria Celulose S.A.),,,,,,,,,,,http://influencemap.org/company/Suzano-S-A-formerly-Fibria-Celulose-S-A-536b5124f365aef30ed190904d62e3af,Climate Change
625,700763,done,Power Assets Holdings Limited,,,,,,,,,,,http://influencemap.org/company/Power-Assets-Holdings-Limited-185169a89b85b5359b4205f5c26f43fa,Climate Change
626,700861,done,United Airlines Holdings Inc,https://ir.united.com/rss/news-releases.xml,,,,,,,div,class,maincontent,http://influencemap.org/company/United-Airlines-Holdings-Inc-98ba46f89ceadbf78d4d478af68d6af1,Climate Change
627,700959,done,United Tractors,,,,,,,,,,,http://influencemap.org/company/United-Tractors-ee4576f13e532842eb13782d960bfebd,Climate Change
628,701285,done,Weyerhaeuser Company,,,,,,,,,,,http://influencemap.org/company/Weyerhaeuser-Company-b2234ae94e84402b18bb3035be4f9e36,Climate Change
629,704058,done,PEMEX,,,,,,,,,,,http://influencemap.org/company/PEMEX-cabaf5db153ac8f233e76050173ed278,Climate Change
630,704156,done,Grupo Argos,,,,,,,,,,,http://influencemap.org/company/Grupo-Argos-6ab6694db7512fd495a9e5e657e0b3d4,Climate Change
631,704254,done,Grupo Mexico,,,,,,,,,,,http://influencemap.org/company/Grupo-Mexico-81a655bdb755f267fae81a749515509c,Climate Change
632,707524,done,Prudential Financial Inc,https://news.prudential.com/feeds/prudential-featured-stories.xml,,,,,,,div,id,content-details,http://influencemap.org/company/Prudential-Financial-Inc-645b48dcc9514330848ea58757670817,"Finance and Climate, Engagement Analysis, Sustainable Finance"
